City,District,Year,Month,141_area,142_area,143_area,Reported_Wheat/Barley,141_sample_count,142_sample_count,143_sample_count,Total Sample,141_rate,142_rate,143_rate
Mani̇sa,Koprubasi,2022,3,16.22,4155.56,1337.55,8460.45,2,16,164,182,0.010989011,0.087912088,0.901098901
Mani̇sa,Kula,2022,3,302.32,14982.29,9593.82,28624.9,2,16,164,182,0.010989011,0.087912088,0.901098901
Mani̇sa,Merkez,2022,3,2.07,1988.9,8982.6,4939.17,2,16,164,182,0.010989011,0.087912088,0.901098901
Mani̇sa,Sali̇hli̇,2022,3,29.8,9832.69,9969.32,21446.66,2,16,164,182,0.010989011,0.087912088,0.901098901
Mani̇sa,Sarigol,2022,3,336.05,4949.16,637.52,3496.46,2,16,164,182,0.010989011,0.087912088,0.901098901
Mani̇sa,Saruhanli,2022,3,3.14,3796.05,12213.88,7144.41,2,16,164,182,0.010989011,0.087912088,0.901098901
Mani̇sa,Selendi̇,2022,3,1075.04,13639.56,1636.97,11052.44,2,16,164,182,0.010989011,0.087912088,0.901098901
Mani̇sa,Soma,2022,3,6.8,4139.14,5759.94,6388.79,2,16,164,182,0.010989011,0.087912088,0.901098901
Mani̇sa,Turgutlu,2022,3,1.12,1511.45,6553.11,6006.82,2,16,164,182,0.010989011,0.087912088,0.901098901
Mani̇sa,Yunusemre,2022,3,1.45,2636.92,9893.16,10676.83,2,16,164,182,0.010989011,0.087912088,0.901098901
Mani̇sa,Ahmetli̇,2022,4,0,0,1848.87,3124.66,0,0,188,188,0,0,1
Mani̇sa,Akhi̇sar,2022,4,0,0,6823.3,13263.07,0,0,188,188,0,0,1
Mani̇sa,Alasehi̇r,2022,4,0,0,2498.7,7917.5,0,0,188,188,0,0,1
Mani̇sa,Demi̇rci̇,2022,4,0,0,3827.83,8101.88,0,0,188,188,0,0,1
Mani̇sa,Golmarmara,2022,4,0,0,2933.3,4915.39,0,0,188,188,0,0,1
Mani̇sa,Gordes,2022,4,0,0,4744.69,9751.14,0,0,188,188,0,0,1
Mani̇sa,Kirkagac,2022,4,0,0,3319.88,6535.35,0,0,188,188,0,0,1
Mani̇sa,Koprubasi,2022,4,0,0,2301.87,8460.45,0,0,188,188,0,0,1
Mani̇sa,Kula,2022,4,0,0,13367.01,28624.9,0,0,188,188,0,0,1
Mani̇sa,Merkez,2022,4,0,0,4699.17,4939.17,0,0,188,188,0,0,1
Mani̇sa,Sali̇hli̇,2022,4,0,0,12537.48,21446.66,0,0,188,188,0,0,1
Mani̇sa,Sarigol,2022,4,0,0,1393.18,3496.46,0,0,188,188,0,0,1
Mani̇sa,Saruhanli,2022,4,0,0,5229.57,7144.41,0,0,188,188,0,0,1
Mani̇sa,Selendi̇,2022,4,0,0,4630.42,11052.44,0,0,188,188,0,0,1
Mani̇sa,Soma,2022,4,0,0,4759.26,6388.79,0,0,188,188,0,0,1
Mani̇sa,Turgutlu,2022,4,0,0,4131.12,6006.82,0,0,188,188,0,0,1
Mani̇sa,Yunusemre,2022,4,0,0,6849.53,10676.83,0,0,188,188,0,0,1
Mani̇sa,Ahmetli̇,2023,1,3706.93,4287.9,213.21,2147.77,185,88,24,297,0.622895623,0.296296296,0.080808081
Mani̇sa,Akhi̇sar,2023,1,17844.81,21005.31,949.02,14870.14,185,88,24,297,0.622895623,0.296296296,0.080808081
Mani̇sa,Alasehi̇r,2023,1,11321.73,11969.5,699.93,7521.77,185,88,24,297,0.622895623,0.296296296,0.080808081
Mani̇sa,Demi̇rci̇,2023,1,22418.65,11234.1,463.46,8127.62,185,88,24,297,0.622895623,0.296296296,0.080808081
Mani̇sa,Golmarmara,2023,1,6471.62,3657.02,101.6,5673.7,185,88,24,297,0.622895623,0.296296296,0.080808081
Mani̇sa,Gordes,2023,1,14035.95,7793.57,355.1,9573.28,185,88,24,297,0.622895623,0.296296296,0.080808081
Mani̇sa,Kirkagac,2023,1,6389.66,6010.52,720.53,5282.92,185,88,24,297,0.622895623,0.296296296,0.080808081
Mani̇sa,Koprubasi,2023,1,7210.55,6760.54,304.14,7493.17,185,88,24,297,0.622895623,0.296296296,0.080808081
Mani̇sa,Kula,2023,1,20674.42,20872.86,1656.99,23448.08,185,88,24,297,0.622895623,0.296296296,0.080808081
Mani̇sa,Merkez,2023,1,16840.43,4812.04,99.74,5012.78,185,88,24,297,0.622895623,0.296296296,0.080808081
Mani̇sa,Sali̇hli̇,2023,1,21103.64,21591.45,1487.01,8592.78,185,88,24,297,0.622895623,0.296296296,0.080808081
Mani̇sa,Sarigol,2023,1,9905.68,7342.71,782.22,3144.59,185,88,24,297,0.622895623,0.296296296,0.080808081
Mani̇sa,Saruhanli,2023,1,15971.57,12196.11,381.25,5595.1,185,88,24,297,0.622895623,0.296296296,0.080808081
Mani̇sa,Selendi̇,2023,1,23726.75,13798.8,942.1,10607.93,185,88,24,297,0.622895623,0.296296296,0.080808081
Mani̇sa,Soma,2023,1,8836.27,7954.52,685.73,6256.91,185,88,24,297,0.622895623,0.296296296,0.080808081
Mani̇sa,Turgutlu,2023,1,9077.33,7696.74,246.58,4995.98,185,88,24,297,0.622895623,0.296296296,0.080808081
Mani̇sa,Yunusemre,2023,1,9036.55,11595.69,1753.14,4815.86,185,88,24,297,0.622895623,0.296296296,0.080808081
Mani̇sa,Ahmetli̇,2023,2,1350.11,3328.95,1122.5,2147.77,121,153,114,388,0.31185567,0.394329897,0.293814433
Mani̇sa,Akhi̇sar,2023,2,9829.88,16827.41,2515.77,14870.14,121,153,114,388,0.31185567,0.394329897,0.293814433
Mani̇sa,Alasehi̇r,2023,2,2953.03,12394.81,1452.82,7521.77,121,153,114,388,0.31185567,0.394329897,0.293814433
Mani̇sa,Demi̇rci̇,2023,2,6777.75,13556.14,717.83,8127.62,121,153,114,388,0.31185567,0.394329897,0.293814433
Mani̇sa,Golmarmara,2023,2,3960.87,3522.89,406.42,5673.7,121,153,114,388,0.31185567,0.394329897,0.293814433
Mani̇sa,Gordes,2023,2,4461.6,10963.45,396.06,9573.28,121,153,114,388,0.31185567,0.394329897,0.293814433
Mani̇sa,Kirkagac,2023,2,5910.53,4869.86,774.26,5282.92,121,153,114,388,0.31185567,0.394329897,0.293814433
Mani̇sa,Koprubasi,2023,2,2255.79,6970.93,363.03,7493.17,121,153,114,388,0.31185567,0.394329897,0.293814433
Mani̇sa,Kula,2023,2,9528.59,17606.85,3972.09,23448.08,121,153,114,388,0.31185567,0.394329897,0.293814433
Mani̇sa,Merkez,2023,2,9143.83,9554.38,1804.54,5012.78,121,153,114,388,0.31185567,0.394329897,0.293814433
Mani̇sa,Sali̇hli̇,2023,2,7497.89,19603.69,5843.79,8592.78,121,153,114,388,0.31185567,0.394329897,0.293814433
Mani̇sa,Sarigol,2023,2,3359.87,6995.39,365.7,3144.59,121,153,114,388,0.31185567,0.394329897,0.293814433
Mani̇sa,Saruhanli,2023,2,8166.49,14836.39,1847.04,5595.1,121,153,114,388,0.31185567,0.394329897,0.293814433
Mani̇sa,Selendi̇,2023,2,13337.03,15336.82,447.08,10607.93,121,153,114,388,0.31185567,0.394329897,0.293814433
Mani̇sa,Soma,2023,2,5318.05,6802.42,1529.21,6256.91,121,153,114,388,0.31185567,0.394329897,0.293814433
Mani̇sa,Turgutlu,2023,2,3854.89,7598.16,2612.37,4995.98,121,153,114,388,0.31185567,0.394329897,0.293814433
Mani̇sa,Yunusemre,2023,2,3254.77,10446.58,1936.77,4815.86,121,153,114,388,0.31185567,0.394329897,0.293814433
Mani̇sa,Ahmetli̇,2023,3,125.34,761.09,1406.44,2147.77,35,17,330,382,0.091623037,0.044502618,0.863874346
Mani̇sa,Akhi̇sar,2023,3,1106.04,4933.55,4943.8,14870.14,35,17,330,382,0.091623037,0.044502618,0.863874346
Mani̇sa,Alasehi̇r,2023,3,281.77,4621.96,2692.57,7521.77,35,17,330,382,0.091623037,0.044502618,0.863874346
Mani̇sa,Demi̇rci̇,2023,3,238.51,4338.25,1780.47,8127.62,35,17,330,382,0.091623037,0.044502618,0.863874346
Mani̇sa,Golmarmara,2023,3,243.47,1147.73,1849.84,5673.7,35,17,330,382,0.091623037,0.044502618,0.863874346
Mani̇sa,Gordes,2023,3,167.37,3273.78,850.18,9573.28,35,17,330,382,0.091623037,0.044502618,0.863874346
Mani̇sa,Kirkagac,2023,3,389.3,1833.28,871.5,5282.92,35,17,330,382,0.091623037,0.044502618,0.863874346
Mani̇sa,Koprubasi,2023,3,97.73,2502.33,2817.95,7493.17,35,17,330,382,0.091623037,0.044502618,0.863874346
Mani̇sa,Kula,2023,3,1131.27,11365.75,10610.05,23448.08,35,17,330,382,0.091623037,0.044502618,0.863874346
Mani̇sa,Merkez,2023,3,1217.98,1397.27,3441.92,5012.78,35,17,330,382,0.091623037,0.044502618,0.863874346
Mani̇sa,Sali̇hli̇,2023,3,460.47,6984.12,8964.53,8592.78,35,17,330,382,0.091623037,0.044502618,0.863874346
Mani̇sa,Sarigol,2023,3,262.97,4819.33,1561.73,3144.59,35,17,330,382,0.091623037,0.044502618,0.863874346
Mani̇sa,Saruhanli,2023,3,2219.38,1935.69,7664.04,5595.1,35,17,330,382,0.091623037,0.044502618,0.863874346
Mani̇sa,Selendi̇,2023,3,541.09,13573.9,2474.89,10607.93,35,17,330,382,0.091623037,0.044502618,0.863874346
Mani̇sa,Soma,2023,3,518.2,3409.33,900.32,6256.91,35,17,330,382,0.091623037,0.044502618,0.863874346
Mani̇sa,Turgutlu,2023,3,277.73,1567.98,3297.81,4995.98,35,17,330,382,0.091623037,0.044502618,0.863874346
Mani̇sa,Yunusemre,2023,3,81.76,2090.57,4126.89,4815.86,35,17,330,382,0.091623037,0.044502618,0.863874346
Mani̇sa,Ahmetli̇,2023,4,55.51,0,2216.51,2147.77,34,0,350,384,0.088541667,0,0.911458333
Mani̇sa,Akhi̇sar,2023,4,705.25,0,10009.52,14870.14,34,0,350,384,0.088541667,0,0.911458333
Mani̇sa,Alasehi̇r,2023,4,29.68,0,4780.76,7521.77,34,0,350,384,0.088541667,0,0.911458333
Mani̇sa,Demi̇rci̇,2023,4,107.1,0,5600.22,8127.62,34,0,350,384,0.088541667,0,0.911458333
Mani̇sa,Golmarmara,2023,4,123.64,0,4598.66,5673.7,34,0,350,384,0.088541667,0,0.911458333
Mani̇sa,Gordes,2023,4,138.39,0,7559.9,9573.28,34,0,350,384,0.088541667,0,0.911458333
Mani̇sa,Kirkagac,2023,4,451.22,0,3309.72,5282.92,34,0,350,384,0.088541667,0,0.911458333
Mani̇sa,Koprubasi,2023,4,53.95,0,5163.81,7493.17,34,0,350,384,0.088541667,0,0.911458333
Mani̇sa,Kula,2023,4,545.99,0,18975.27,23448.08,34,0,350,384,0.088541667,0,0.911458333
Mani̇sa,Merkez,2023,4,1925.52,0,5848.74,5012.78,34,0,350,384,0.088541667,0,0.911458333
Mani̇sa,Sali̇hli̇,2023,4,303.54,0,17304.29,8592.78,34,0,350,384,0.088541667,0,0.911458333
Mani̇sa,Sarigol,2023,4,24.23,0,2066.66,3144.59,34,0,350,384,0.088541667,0,0.911458333
Mani̇sa,Saruhanli,2023,4,1782.17,0,6665.44,5595.1,34,0,350,384,0.088541667,0,0.911458333
Mani̇sa,Selendi̇,2023,4,150.77,0,7961.26,10607.93,34,0,350,384,0.088541667,0,0.911458333
Mani̇sa,Soma,2023,4,194.49,0,3567.97,6256.91,34,0,350,384,0.088541667,0,0.911458333
Mani̇sa,Turgutlu,2023,4,804.14,0,4563.99,4995.98,34,0,350,384,0.088541667,0,0.911458333
Mani̇sa,Yunusemre,2023,4,399.69,0,9248.27,4815.86,34,0,350,384,0.088541667,0,0.911458333
Mani̇sa,Ahmetli̇,2024,1,660.37,299.6,731.07,,12,10,21,43,0.279069767,0.23255814,0.488372093
Mani̇sa,Akhi̇sar,2024,1,2064.31,2007.89,4414.2,,12,10,21,43,0.279069767,0.23255814,0.488372093
Mani̇sa,Alasehi̇r,2024,1,1018.6,510.74,258.12,,12,10,21,43,0.279069767,0.23255814,0.488372093
Mani̇sa,Demi̇rci̇,2024,1,1095.34,371.9,188.05,,12,10,21,43,0.279069767,0.23255814,0.488372093
Mani̇sa,Golmarmara,2024,1,678.93,457.15,506.44,,12,10,21,43,0.279069767,0.23255814,0.488372093
Mani̇sa,Gordes,2024,1,1122.05,332.48,234.84,,12,10,21,43,0.279069767,0.23255814,0.488372093
Mani̇sa,Kirkagac,2024,1,899.8,976.12,1848.57,,12,10,21,43,0.279069767,0.23255814,0.488372093
Mani̇sa,Koprubasi,2024,1,493.67,321.43,241.35,,12,10,21,43,0.279069767,0.23255814,0.488372093
Mani̇sa,Kula,2024,1,4069.92,2138.14,2017.16,,12,10,21,43,0.279069767,0.23255814,0.488372093
Mani̇sa,Merkez,2024,1,997.96,1334.16,2638.37,,12,10,21,43,0.279069767,0.23255814,0.488372093
Mani̇sa,Sali̇hli̇,2024,1,3298.61,1369.42,1646.92,,12,10,21,43,0.279069767,0.23255814,0.488372093
Mani̇sa,Sarigol,2024,1,484.74,293.44,105.08,,12,10,21,43,0.279069767,0.23255814,0.488372093
Mani̇sa,Saruhanli,2024,1,807.46,1644.6,3226.52,,12,10,21,43,0.279069767,0.23255814,0.488372093
Mani̇sa,Selendi̇,2024,1,1260.66,1074,278.36,,12,10,21,43,0.279069767,0.23255814,0.488372093
Mani̇sa,Soma,2024,1,923.07,1150.25,1535.96,,12,10,21,43,0.279069767,0.23255814,0.488372093
Mani̇sa,Turgutlu,2024,1,1499.3,1135.73,2553.08,,12,10,21,43,0.279069767,0.23255814,0.488372093
Mani̇sa,Yunusemre,2024,1,819.62,1347.02,2334.2,,12,10,21,43,0.279069767,0.23255814,0.488372093
Mani̇sa,Ahmetli̇,2024,2,113.98,1153.05,786.59,,3,9,31,43,0.069767442,0.209302326,0.720930233
Mani̇sa,Akhi̇sar,2024,2,471.03,4407.17,3315.75,,3,9,31,43,0.069767442,0.209302326,0.720930233
Mani̇sa,Alasehi̇r,2024,2,316.78,4829.97,733.46,,3,9,31,43,0.069767442,0.209302326,0.720930233
Mani̇sa,Demi̇rci̇,2024,2,250.95,3042.71,121.85,,3,9,31,43,0.069767442,0.209302326,0.720930233
Mani̇sa,Golmarmara,2024,2,153.95,1164.4,655.7,,3,9,31,43,0.069767442,0.209302326,0.720930233
Mani̇sa,Gordes,2024,2,154.88,2279.54,98.14,,3,9,31,43,0.069767442,0.209302326,0.720930233
Mani̇sa,Kirkagac,2024,2,192.54,1168.03,884.9,,3,9,31,43,0.069767442,0.209302326,0.720930233
Mani̇sa,Koprubasi,2024,2,109.85,1894.84,188.03,,3,9,31,43,0.069767442,0.209302326,0.720930233
Mani̇sa,Kula,2024,2,1378.89,8511.44,4077,,3,9,31,43,0.069767442,0.209302326,0.720930233
Mani̇sa,Merkez,2024,2,53.8,1433.66,3695.89,,3,9,31,43,0.069767442,0.209302326,0.720930233
Mani̇sa,Sali̇hli̇,2024,2,401.87,7272.37,3204.06,,3,9,31,43,0.069767442,0.209302326,0.720930233
Mani̇sa,Sarigol,2024,2,474.33,2153.88,574.67,,3,9,31,43,0.069767442,0.209302326,0.720930233
Mani̇sa,Saruhanli,2024,2,118.09,2453.81,2893.12,,3,9,31,43,0.069767442,0.209302326,0.720930233
Mani̇sa,Selendi̇,2024,2,1346.73,5792.57,525.66,,3,9,31,43,0.069767442,0.209302326,0.720930233
Mani̇sa,Soma,2024,2,211.28,2047.3,1087.86,,3,9,31,43,0.069767442,0.209302326,0.720930233
Mani̇sa,Turgutlu,2024,2,131.86,2038.38,3505.33,,3,9,31,43,0.069767442,0.209302326,0.720930233
Mani̇sa,Yunusemre,2024,2,63.53,1800.3,2283.43,,3,9,31,43,0.069767442,0.209302326,0.720930233
Mani̇sa,Ahmetli̇,2024,3,200.36,33.53,1084.18,,4,3,36,43,0.093023256,0.069767442,0.837209302
Mani̇sa,Akhi̇sar,2024,3,756.06,116.96,4191.97,,4,3,36,43,0.093023256,0.069767442,0.837209302
Mani̇sa,Alasehi̇r,2024,3,657.58,171.48,1399.27,,4,3,36,43,0.093023256,0.069767442,0.837209302
Mani̇sa,Demi̇rci̇,2024,3,231.4,300.93,343.98,,4,3,36,43,0.093023256,0.069767442,0.837209302
Mani̇sa,Golmarmara,2024,3,149.69,66.43,1529.65,,4,3,36,43,0.093023256,0.069767442,0.837209302
Mani̇sa,Gordes,2024,3,204.74,425.44,1098.23,,4,3,36,43,0.093023256,0.069767442,0.837209302
Mani̇sa,Kirkagac,2024,3,232.12,1.69,676.09,,4,3,36,43,0.093023256,0.069767442,0.837209302
Mani̇sa,Koprubasi,2024,3,262.51,321.64,752.29,,4,3,36,43,0.093023256,0.069767442,0.837209302
Mani̇sa,Kula,2024,3,932.26,486.9,9233.08,,4,3,36,43,0.093023256,0.069767442,0.837209302
Mani̇sa,Merkez,2024,3,311.4,5.03,3768.72,,4,3,36,43,0.093023256,0.069767442,0.837209302
Mani̇sa,Sali̇hli̇,2024,3,1032.07,523.95,5971.46,,4,3,36,43,0.093023256,0.069767442,0.837209302
Mani̇sa,Sarigol,2024,3,242.81,89.87,755.54,,4,3,36,43,0.093023256,0.069767442,0.837209302
Mani̇sa,Saruhanli,2024,3,519.31,12.51,3746.23,,4,3,36,43,0.093023256,0.069767442,0.837209302
Mani̇sa,Selendi̇,2024,3,558.49,339.39,1804.32,,4,3,36,43,0.093023256,0.069767442,0.837209302
Mani̇sa,Soma,2024,3,358.35,4.43,1247.37,,4,3,36,43,0.093023256,0.069767442,0.837209302
Mani̇sa,Turgutlu,2024,3,379.65,22.99,3354.29,,4,3,36,43,0.093023256,0.069767442,0.837209302
Mani̇sa,Yunusemre,2024,3,204.27,4.42,2355.17,,4,3,36,43,0.093023256,0.069767442,0.837209302
Di̇yarbakir,Bi̇smi̇l,2022,1,56828.89,3494.83,790.32,62578.764,212,123,35,370,0.572972973,0.332432432,0.094594595
Di̇yarbakir,Cermi̇k,2022,1,1857.62,2920.62,1380.34,18288.63,212,123,35,370,0.572972973,0.332432432,0.094594595
Di̇yarbakir,Cinar,2022,1,26450.03,4315.21,770.04,43844.499,212,123,35,370,0.572972973,0.332432432,0.094594595
Di̇yarbakir,Cungus,2022,1,173.73,29.76,18.77,2745.17,212,123,35,370,0.572972973,0.332432432,0.094594595
Di̇yarbakir,Di̇cle,2022,1,2654.82,699.89,103.22,5167.71,212,123,35,370,0.572972973,0.332432432,0.094594595
Di̇yarbakir,Egi̇l,2022,1,2018.88,1213.41,66.6,7389.93,212,123,35,370,0.572972973,0.332432432,0.094594595
Di̇yarbakir,Ergani̇,2022,1,9676.78,8040.41,1017.07,44924.769,212,123,35,370,0.572972973,0.332432432,0.094594595
Di̇yarbakir,Hani̇,2022,1,2439.98,1122.21,166.82,4146.34,212,123,35,370,0.572972973,0.332432432,0.094594595
Di̇yarbakir,Hazro,2022,1,3953.04,4112.59,131.75,12898.73,212,123,35,370,0.572972973,0.332432432,0.094594595
Di̇yarbakir,Kayapinar,2022,1,4069.24,4431.72,94.13,16133.706,212,123,35,370,0.572972973,0.332432432,0.094594595
Di̇yarbakir,Kocakoy,2022,1,3098.1,5088.9,328.9,10911.726,212,123,35,370,0.572972973,0.332432432,0.094594595
Di̇yarbakir,Kulp,2022,1,1186.77,727.28,45.47,6901.9,212,123,35,370,0.572972973,0.332432432,0.094594595
Di̇yarbakir,Li̇ce,2022,1,1561.8,668.69,443.89,5817.55,212,123,35,370,0.572972973,0.332432432,0.094594595
Di̇yarbakir,Merkez,2022,1,3676.33,1130.83,133.35,10342.953,212,123,35,370,0.572972973,0.332432432,0.094594595
Di̇yarbakir,Si̇lvan,2022,1,31256.18,9248.74,582.69,50470.32,212,123,35,370,0.572972973,0.332432432,0.094594595
Di̇yarbakir,Sur,2022,1,36936.56,25505.37,1906.05,81510.67,212,123,35,370,0.572972973,0.332432432,0.094594595
Di̇yarbakir,Yeni̇sehi̇r,2022,1,2313.78,3817.6,475.2,11662.326,212,123,35,370,0.572972973,0.332432432,0.094594595
Di̇yarbakir,Bi̇smi̇l,2022,2,19952.02,23752.28,11816.9,62578.764,104,150,116,370,0.281081081,0.405405405,0.313513514
Di̇yarbakir,Cermi̇k,2022,2,1135.76,1391.86,2284.99,18288.63,104,150,116,370,0.281081081,0.405405405,0.313513514
Di̇yarbakir,Cinar,2022,2,10508.16,12635.05,2667.57,43844.499,104,150,116,370,0.281081081,0.405405405,0.313513514
Di̇yarbakir,Cungus,2022,2,111.74,26.83,12.04,2745.17,104,150,116,370,0.281081081,0.405405405,0.313513514
Di̇yarbakir,Di̇cle,2022,2,1886.8,30.61,57.14,5167.71,104,150,116,370,0.281081081,0.405405405,0.313513514
Di̇yarbakir,Egi̇l,2022,2,1724.57,241.11,266.88,7389.93,104,150,116,370,0.281081081,0.405405405,0.313513514
Di̇yarbakir,Ergani̇,2022,2,8307.79,4637.69,2822.96,44924.769,104,150,116,370,0.281081081,0.405405405,0.313513514
Di̇yarbakir,Hani̇,2022,2,1641.63,19.83,53.09,4146.34,104,150,116,370,0.281081081,0.405405405,0.313513514
Di̇yarbakir,Hazro,2022,2,1587.74,2153.66,2335.48,12898.73,104,150,116,370,0.281081081,0.405405405,0.313513514
Di̇yarbakir,Kayapinar,2022,2,2770.58,2350.82,1801.48,16133.706,104,150,116,370,0.281081081,0.405405405,0.313513514
Di̇yarbakir,Kocakoy,2022,2,1690.98,1527.85,2577.27,10911.726,104,150,116,370,0.281081081,0.405405405,0.313513514
Di̇yarbakir,Kulp,2022,2,722.73,218.07,348.15,6901.9,104,150,116,370,0.281081081,0.405405405,0.313513514
Di̇yarbakir,Li̇ce,2022,2,996.56,52.96,171.95,5817.55,104,150,116,370,0.281081081,0.405405405,0.313513514
Di̇yarbakir,Merkez,2022,2,1803.27,1585.16,620.37,10342.953,104,150,116,370,0.281081081,0.405405405,0.313513514
Di̇yarbakir,Si̇lvan,2022,2,8615.52,11300.41,16880.48,50470.32,104,150,116,370,0.281081081,0.405405405,0.313513514
Di̇yarbakir,Sur,2022,2,15850.58,23626.65,14997.42,81510.67,104,150,116,370,0.281081081,0.405405405,0.313513514
Di̇yarbakir,Yeni̇sehi̇r,2022,2,1736.92,989.87,2338.53,11662.326,104,150,116,370,0.281081081,0.405405405,0.313513514
Di̇yarbakir,Bi̇smi̇l,2022,3,1199.57,7210.13,37023.69,62578.764,10,56,304,370,0.027027027,0.151351351,0.821621622
Di̇yarbakir,Cermi̇k,2022,3,232.05,357.61,4217.13,18288.63,10,56,304,370,0.027027027,0.151351351,0.821621622
Di̇yarbakir,Cinar,2022,3,1478.64,8714.35,14709.09,43844.499,10,56,304,370,0.027027027,0.151351351,0.821621622
Di̇yarbakir,Cungus,2022,3,75.19,16.1,18.12,2745.17,10,56,304,370,0.027027027,0.151351351,0.821621622
Di̇yarbakir,Di̇cle,2022,3,627.77,137.65,630.08,5167.71,10,56,304,370,0.027027027,0.151351351,0.821621622
Di̇yarbakir,Egi̇l,2022,3,575.48,178.49,1801.67,7389.93,10,56,304,370,0.027027027,0.151351351,0.821621622
Di̇yarbakir,Ergani̇,2022,3,2503.1,3041.07,13604.37,44924.769,10,56,304,370,0.027027027,0.151351351,0.821621622
Di̇yarbakir,Hani̇,2022,3,168.63,57.94,882.01,4146.34,10,56,304,370,0.027027027,0.151351351,0.821621622
Di̇yarbakir,Hazro,2022,3,50.74,874.37,5292.59,12898.73,10,56,304,370,0.027027027,0.151351351,0.821621622
Di̇yarbakir,Kayapinar,2022,3,1305.37,528.49,8032.91,16133.706,10,56,304,370,0.027027027,0.151351351,0.821621622
Di̇yarbakir,Kocakoy,2022,3,58.94,554.25,7363.82,10911.726,10,56,304,370,0.027027027,0.151351351,0.821621622
Di̇yarbakir,Kulp,2022,3,119.35,117.95,295.08,6901.9,10,56,304,370,0.027027027,0.151351351,0.821621622
Di̇yarbakir,Li̇ce,2022,3,132.8,86.6,336.49,5817.55,10,56,304,370,0.027027027,0.151351351,0.821621622
Di̇yarbakir,Merkez,2022,3,195.19,1529.77,3889.46,10342.953,10,56,304,370,0.027027027,0.151351351,0.821621622
Di̇yarbakir,Si̇lvan,2022,3,244.41,3763.68,26568.89,50470.32,10,56,304,370,0.027027027,0.151351351,0.821621622
Di̇yarbakir,Sur,2022,3,368.94,7142.82,51663.77,81510.67,10,56,304,370,0.027027027,0.151351351,0.821621622
Di̇yarbakir,Yeni̇sehi̇r,2022,3,193.34,246.71,5430.42,11662.326,10,56,304,370,0.027027027,0.151351351,0.821621622
Di̇yarbakir,Bi̇smi̇l,2022,4,177.61,1425.18,42116.3,62578.764,3,13,354,370,0.008108108,0.035135135,0.956756757
Di̇yarbakir,Cermi̇k,2022,4,64.47,170.16,4208.96,18288.63,3,13,354,370,0.008108108,0.035135135,0.956756757
Di̇yarbakir,Cinar,2022,4,330.62,1748.14,21133.99,43844.499,3,13,354,370,0.008108108,0.035135135,0.956756757
Di̇yarbakir,Cungus,2022,4,144.63,15.01,93.84,2745.17,3,13,354,370,0.008108108,0.035135135,0.956756757
Di̇yarbakir,Di̇cle,2022,4,117.02,254.27,539.33,5167.71,3,13,354,370,0.008108108,0.035135135,0.956756757
Di̇yarbakir,Egi̇l,2022,4,47.89,326.46,1826.03,7389.93,3,13,354,370,0.008108108,0.035135135,0.956756757
Di̇yarbakir,Ergani̇,2022,4,165.98,2582.08,14331.26,44924.769,3,13,354,370,0.008108108,0.035135135,0.956756757
Di̇yarbakir,Hani̇,2022,4,32.86,54.63,812.6,4146.34,3,13,354,370,0.008108108,0.035135135,0.956756757
Di̇yarbakir,Hazro,2022,4,11.5,30.3,7340.78,12898.73,3,13,354,370,0.008108108,0.035135135,0.956756757
Di̇yarbakir,Kayapinar,2022,4,154.05,1002.43,8279.78,16133.706,3,13,354,370,0.008108108,0.035135135,0.956756757
Di̇yarbakir,Kocakoy,2022,4,1.91,27.66,7897.21,10911.726,3,13,354,370,0.008108108,0.035135135,0.956756757
Di̇yarbakir,Kulp,2022,4,294.3,35.47,2744.46,6901.9,3,13,354,370,0.008108108,0.035135135,0.956756757
Di̇yarbakir,Li̇ce,2022,4,72.74,22.09,445.95,5817.55,3,13,354,370,0.008108108,0.035135135,0.956756757
Di̇yarbakir,Merkez,2022,4,85.33,167.44,5241.71,10342.953,3,13,354,370,0.008108108,0.035135135,0.956756757
Di̇yarbakir,Si̇lvan,2022,4,42.75,372.69,30847.91,50470.32,3,13,354,370,0.008108108,0.035135135,0.956756757
Di̇yarbakir,Sur,2022,4,43.82,289.91,56657.35,81510.67,3,13,354,370,0.008108108,0.035135135,0.956756757
Di̇yarbakir,Yeni̇sehi̇r,2022,4,27.04,106.09,6208.03,11662.326,3,13,354,370,0.008108108,0.035135135,0.956756757
Di̇yarbakir,Bi̇smi̇l,2023,1,27789.52,23114.79,17186.29,65852.787,320,171,108,599,0.534223706,0.285475793,0.180300501
Di̇yarbakir,Cermi̇k,2023,1,435.63,1085.4,3247.46,6387.524,320,171,108,599,0.534223706,0.285475793,0.180300501
Di̇yarbakir,Cinar,2023,1,16725.12,6766.86,8482.32,42766.229,320,171,108,599,0.534223706,0.285475793,0.180300501
Di̇yarbakir,Cungus,2023,1,195.04,39.18,38.58,436.084,320,171,108,599,0.534223706,0.285475793,0.180300501
Di̇yarbakir,Di̇cle,2023,1,674.08,1289.54,544.63,4121.447,320,171,108,599,0.534223706,0.285475793,0.180300501
Di̇yarbakir,Egi̇l,2023,1,403.86,1093.32,1154.38,4529.723,320,171,108,599,0.534223706,0.285475793,0.180300501
Di̇yarbakir,Ergani̇,2023,1,1328.23,2997.36,10268.72,25239.071,320,171,108,599,0.534223706,0.285475793,0.180300501
Di̇yarbakir,Hani̇,2023,1,269.07,2266.48,909.87,4158.671,320,171,108,599,0.534223706,0.285475793,0.180300501
